video,frame,fps,track_id,cls_id,cls_name,det_confidence,x1,y1,x2,y2,box_w,box_h,area_px,area_rel,cx,cy,cx_norm,cy_norm,dist_center_norm,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_L,mean_a,mean_b_lab,mean_a_c,mean_b_c,std_L,std_a,std_b_lab,contrast_gray_std,orientation_deg,vx_px_s,vy_px_s,speed_px_s,dir_deg,accel_px_s2,z_area_rel,z_speed,z_dist_center,z_contrast,saliency_score
45112025.MOV,373,29.99654417693814,43,18,sheep,0.7508319616317749,946,94,1280,402,334.0,308.0,102872.0,0.1116232638888889,1113.0,248.0,0.86953125,0.34444444444444444,0.6619605468354591,99.96271094175286,103.5947585348783,102.64807722217903,91.86218796173887,37.918102107473366,108.59346566607046,107.93343353271484,126.75823974609375,127.6469497680664,-1.24176025390625,-0.35305023193359375,64.72953033447266,3.7280805110931396,8.976466178894043,62.14489680846036,-142.08196267217474,44.99481626540721,44.99481626540721,63.63227939902441,45.0,449.89633127950066,-1.1368780136108398,1.3099130392074585,1.3398246765136719,0.5367771983146667,0.12645260989665985
45112025.MOV,373,29.99654417693814,45,18,sheep,0.8716579675674438,709,47,1280,313,571.0,266.0,151886.0,0.1648068576388889,994.5,180.0,0.776953125,0.25,0.5414397397973092,125.28258035631987,127.95989097085972,111.77731983197924,69.8903519745072,50.71361415798691,134.65440527764244,132.56063842773438,124.53044891357422,136.01870727539062,-3.4695510864257812,8.018707275390625,66.72760772705078,11.746835708618164,14.40593433380127,66.05949456247012,-127.49478233401334,44.99481626540721,29.99654417693814,54.07703905833561,33.69006752597979,1854.9700944432561,-0.761091411113739,0.45096632838249207,0.5097503662109375,1.3693664073944092,0.13310475647449493
45112025.MOV,373,29.99654417693814,52,14,bird,0.9038628935813904,0,280,972,720,972.0,440.0,427680.0,0.4640625,486.0,500.0,0.3796875,0.6944444444444444,0.28343222803870954,122.6085274036663,123.9816404788627,121.07691030677142,93.27946127946129,28.91517957351291,129.20996539468763,129.98558044433594,127.17635345458984,129.292724609375,-0.8236465454101562,1.292724609375,57.49883270263672,6.0872955322265625,9.599188804626465,55.61040993363054,-131.11765029657883,-44.99481626540721,0.0,44.99481626540721,180.0,2736.6125464255824,1.3533998727798462,-0.3654594421386719,-1.267248511314392,-0.8530325293540955,0.1930181235074997
45112025.MOV,374,29.99654417693814,11,14,bird,,456,332,1280,720,824.0,388.0,319712.0,0.3469097222222222,868.0,526.0,0.678125,0.7305555555555555,0.38407660276464956,109.80750487939144,113.38530302272045,111.57888349514563,81.31983785406867,29.910510084075668,117.24592132919628,118.70260620117188,126.40929412841797,128.4938507080078,-1.5907058715820312,0.4938507080078125,57.077396392822266,4.062246322631836,6.157894134521484,55.1687883206099,-150.9428107466506,0.0,44.99481626540721,44.99481626540721,90.0,636.2494933573688,0.5391002893447876,-0.6502954959869385,-0.5797456502914429,-0.9998670816421509,0.20080359280109406
45112025.MOV,374,29.99654417693814,43,18,sheep,0.7628058791160583,950,106,1280,415,330.0,309.0,101970.0,0.11064453125,1115.0,260.5,0.87109375,0.36180555555555555,0.6609122399082245,97.53974698440717,100.99994115916446,101.04445425125037,93.24742571344512,37.30383446111601,106.07073649112483,105.36842346191406,126.9747543334961,127.16201782226562,-1.0252456665039062,-0.837982177734375,64.06578826904297,3.299337148666382,8.122199058532715,61.373947769445635,-141.7558683392361,59.99308835387628,374.95680221172677,379.7259198093804,80.90972307917768,9907.938928752832,-1.1403926610946655,1.729353666305542,1.3323297500610352,0.4263356626033783,0.13928630948066711
45112025.MOV,374,29.99654417693814,45,18,sheep,0.8842787742614746,713,47,1280,315,567.0,268.0,151956.0,0.1648828125,996.5,181.0,0.778515625,0.2513888888888889,0.5432572420141896,125.54037352917949,128.27129563821106,111.86047276843297,69.64943141435678,50.55036984390218,134.9047619047619,132.86338806152344,124.47705841064453,136.12034606933594,-3.5229415893554688,8.120346069335938,66.53219604492188,11.7125825881958,14.496390342712402,65.77868809590439,-126.73780609262842,59.99308835387628,29.99654417693814,67.07431186970916,26.56505117707799,449.89633127950077,-0.7548394799232483,-0.49332931637763977,0.5196987986564636,1.4387274980545044,0.15054915845394135
45112025.MOV,374,29.99654417693814,52,14,bird,0.9074706435203552,0,283,974,720,974.0,437.0,425638.0,0.46184678819444447,487.0,501.5,0.38046875,0.6965277777777777,0.28380903874363056,122.9249620569592,124.27797800008459,121.50426888576679,91.48311945831905,28.87093492592297,129.5597150630348,130.2876739501953,127.211181640625,129.23049926757812,-0.788818359375,1.230499267578125,57.638248443603516,6.03965950012207,9.554788589477539,55.75470945879395,-131.06962042168803,29.99654417693814,44.99481626540721,54.07703905833561,56.309932474020215,2623.3238653581534,1.3561313152313232,-0.5857287049293518,-1.2722834348678589,-0.8651978373527527,0.20587380230426788
45112025.MOV,375,29.99654417693814,11,14,bird,,456,334,1280,720,824.0,386.0,318064.0,0.34512152777777777,868.0,527.0,0.678125,0.7319444444444444,0.3848797453667723,109.77821130338548,113.42445231148449,111.80082624880527,82.71253269782183,30.154415463554503,117.36524724583731,118.7071762084961,126.42412567138672,128.38809204101562,-1.5758743286132812,0.388092041015625,57.433509826660156,4.028651237487793,6.160224914550781,55.48474574245513,-142.73625688770082,0.0,29.99654417693814,29.99654417693814,90.0,449.89633127950066,0.5319040417671204,-0.39232107996940613,-0.5762975811958313,-0.9299828410148621,0.20620451867580414
45112025.MOV,375,29.99654417693814,43,18,sheep,0.7234642505645752,952,112,1280,421,328.0,309.0,101352.0,0.10997395833333333,1116.0,266.5,0.871875,0.3701388888888889,0.6606217425905428,96.74910213907964,100.17085010655931,100.55689083589864,93.76578656563264,37.16339095429789,105.26341858078774,104.55569458007812,127.04252624511719,126.99971008300781,-0.9574737548828125,-1.0002899169921875,63.705379486083984,3.134733200073242,7.785604000091553,60.964662619212035,-142.10803332201561,29.99654417693814,179.97926506162884,182.46185495791457,80.53767779197439,5917.462347956638,-1.1381916999816895,1.7123160362243652,1.3305058479309082,0.3723922371864319,0.1406434327363968
45112025.MOV,375,29.99654417693814,45,18,sheep,0.8781675100326538,714,48,1280,315,566.0,267.0,151122.0,0.16397786458333333,997.0,181.5,0.77890625,0.2520833333333333,0.5435609898578233,125.92907716943927,128.69439922711453,112.14267280740064,69.44072338904991,50.50958827966809,135.30892920951285,133.29241943359375,124.43778228759766,136.19369506835938,-3.5622177124023438,8.193695068359375,66.31932830810547,11.712888717651367,14.496048927307129,65.58569818525633,-126.35013904787587,14.99827208846907,14.99827208846907,21.210759799674804,45.0,1422.6971177968776,-0.7546381950378418,-0.5136003494262695,0.5210104584693909,1.4706424474716187,0.1530436873435974
45112025.MOV,375,29.99654417693814,52,14,bird,0.9168474674224854,0,283,974,720,974.0,437.0,425638.0,0.46184678819444447,487.0,501.5,0.38046875,0.6965277777777777,0.28380903874363056,123.34713300974069,124.78958880551079,121.94420376000264,91.2147599603419,29.013196660072648,130.0917305315785,130.80152893066406,127.1692123413086,129.25709533691406,-0.8307876586914062,1.2570953369140625,57.42262268066406,6.073699474334717,9.616161346435547,55.55597540301147,-131.1694729365108,0.0,0.0,0.0,0.0,1622.1242910713734,1.3609254360198975,-0.8063945174217224,-1.2752188444137573,-0.9130536317825317,0.212307870388031
45112025.MOV,376,29.99654417693814,11,14,bird,,456,337,1280,720,824.0,383.0,315592.0,0.3424392361111111,868.0,528.5,0.678125,0.7340277777777777,0.3860903333999718,110.10114958554082,113.73364026971532,112.36902392963066,81.55416487109939,30.7562327308677,117.83746102562802,118.98834228515625,126.48334503173828,128.2532958984375,-1.5166549682617188,0.2532958984375,58.20546340942383,4.008634567260742,6.1514105796813965,56.25471124586584,-129.02663491150406,0.0,44.99481626540721,44.99481626540721,90.0,449.89633127950066,0.5171208381652832,-0.5360226035118103,-0.5705404281616211,-0.8786801695823669,0.2159644067287445
45112025.MOV,376,29.99654417693814,43,18,sheep,0.7220377326011658,954,115,1280,424,326.0,309.0,100734.0,0.10930338541666666,1117.0,269.5,0.87265625,0.37430555555555556,0.661184377572068,96.74578593126452,100.13784819425418,100.68635217503525,93.97455675342984,37.079089483193364,105.26177854547622,104.53672790527344,127.08016967773438,126.92237091064453,-0.919830322265625,-1.0776290893554688,63.71144485473633,3.0596394538879395,7.643600940704346,60.91858350489982,-141.05035151289107,29.99654417693814,89.98963253081442,94.85740153298536,71.56505117707799,2699.377987677004,-1.1355644464492798,1.531508207321167,1.3237618207931519,0.3220079243183136,0.14302532374858856
45112025.MOV,376,29.99654417693814,45,18,sheep,0.8346332311630249,718,48,1280,316,562.0,268.0,150616.0,0.16342881944444446,999.0,182.0,0.78046875,0.25277777777777777,0.545695660328253,126.15346975088968,128.93076432782706,112.27957853083338,69.36330137568386,50.507714983799865,135.54144314017103,133.53309631347656,124.42154693603516,136.24220275878906,-3.5784530639648438,8.242202758789062,66.21868896484375,11.7330904006958,14.560835838317871,65.48185174511555,-122.76943295292534,59.99308835387628,14.99827208846907,61.83946002251116,14.036243467926479,1349.688993838502,-0.7518726587295532,0.16243334114551544,0.5285045504570007,1.496795892715454,0.156021848320961
45112025.MOV,376,29.99654417693814,52,14,bird,0.918739914894104,0,283,976,720,976.0,437.0,426512.0,0.4627951388888889,488.0,501.5,0.38125,0.6965277777777777,0.2828107452937528,123.93473102749746,125.3921390253967,122.48343071238324,89.4881503920171,29.610240743519526,130.76902408373036,131.37229919433594,127.15333557128906,129.2910919189453,-0.8466644287109375,1.2910919189453125,57.87919235229492,6.113230228424072,9.682258605957031,56.016039898096956,-127.5316222126941,29.99654417693814,0.0,29.99654417693814,0.0,899.7926625590014,1.3703162670135498,-1.1579196453094482,-1.281725525856018,-0.9401245713233948,0.21886353194713593
45112025.MOV,377,29.99654417693814,11,14,bird,,457,340,1280,720,823.0,380.0,312740.0,0.33934461805555555,868.5,530.0,0.678515625,0.7361111111111112,0.38785400695115796,110.56934834047452,114.28688367333888,113.08161731789986,81.55750143889493,30.459116198759354,118.47351154313488,119.56403350830078,126.4913101196289,128.15866088867188,-1.5086898803710938,0.158660888671875,57.965415954589844,3.9749937057495117,6.144989013671875,56.04378062482635,-122.18136753607915,14.99827208846907,44.99481626540721,47.42870076649268,71.56505117707799,449.8963312795007,0.5028665661811829,0.5773507952690125,-0.5617466568946838,-0.8350988030433655,0.19651353359222412
45112025.MOV,377,29.99654417693814,43,18,sheep,0.7164533734321594,956,115,1280,425,324.0,310.0,100440.0,0.108984375,1118.0,270.0,0.8734375,0.375,0.6623960642864015,97.6928813221824,101.123636001593,101.56691557148547,93.5654619673437,36.13662883313421,106.19863600159299,105.56536102294922,127.04644775390625,126.97015380859375,-0.95355224609375,-1.02984619140625,63.484901428222656,3.0734055042266846,7.67250919342041,60.73134320153211,-143.1890018893806,29.99654417693814,14.99827208846907,33.53715593485458,26.56505117707799,2249.4816563975037,-1.129009485244751,-1.7320504188537598,1.3199100494384766,0.36582428216934204,0.1273675560951233
45112025.MOV,377,29.99654417693814,45,14,bird,0.49149900674819946,721,49,1280,316,559.0,267.0,149253.0,0.16194986979166667,1000.5,182.5,0.781640625,0.2534722222222222,0.547225433497044,126.9316462650667,129.68663276450056,113.0120868592256,69.15615766517256,49.847266051603654,136.30406758993118,134.3445281982422,124.42244720458984,136.26036071777344,-3.5775527954101562,8.260360717773438,65.68675994873047,11.749053001403809,14.526907920837402,65.04634059093955,-122.18106070858107,44.99481626540721,14.99827208846907,47.42870076649268,18.43494882292201,449.89633127950077,-0.7538010478019714,0.5773507952690125,0.5305532217025757,1.4712992906570435,0.13859647512435913
45112025.MOV,377,29.99654417693814,52,14,bird,0.9127443432807922,0,284,979,720,979.0,436.0,426844.0,0.46315538194444444,489.5,502.0,0.382421875,0.6972222222222222,0.2817858808364728,124.43041720160059,125.93213914216905,123.03716814573944,89.33381047876976,29.35438239731612,131.34523151315236,131.95681762695312,127.14400482177734,129.27748107910156,-0.8559951782226562,1.2774810791015625,57.26094436645508,6.122593402862549,9.722419738769531,55.3922045810037,-127.27123465789269,44.99481626540721,14.99827208846907,47.42870076649268,18.43494882292201,636.2494933573688,1.3799442052841187,0.5773507952690125,-1.2887165546417236,-1.0020285844802856,0.1963491588830948
45112025.MOV,378,29.99654417693814,11,14,bird,,457,342,1280,720,823.0,378.0,311094.0,0.33755859375,868.5,531.0,0.678515625,0.7375,0.3886684308066167,110.95825056092372,114.65463171903026,113.70988832957241,82.62608407748141,30.559065748616174,118.9676689360772,119.92485809326172,126.5555648803711,128.02178955078125,-1.4444351196289062,0.02178955078125,58.43617248535156,3.9436111450195312,6.14447546005249,56.526038728643805,-107.66746509663537,0.0,29.99654417693814,29.99654417693814,90.0,636.2494933573688,0.48849672079086304,-0.8985776901245117,-0.5504446625709534,-0.8169087767601013,0.20835357904434204
45112025.MOV,378,29.99654417693814,43,18,sheep,0.6237342357635498,958,110,1280,421,322.0,311.0,100142.0,0.10866102430555556,1119.0,265.5,0.87421875,0.36875,0.6648933589466373,99.58106488785923,103.0727367138663,103.07881807832877,92.60910507079946,35.61556589642707,108.08344151305145,107.54027557373047,126.95387268066406,127.18360137939453,-1.0461273193359375,-0.8163986206054688,63.783748626708984,3.2455477714538574,8.039469718933105,61.16084097346729,-142.81595187975557,29.99654417693814,-134.98444879622164,138.27723630221564,-77.47119229084849,4498.963312795007,-1.1321074962615967,1.583274483680725,1.3253931999206543,0.4135967493057251,0.12289606034755707
45112025.MOV,378,29.99654417693814,45,18,sheep,0.767483115196228,720,49,1280,318,560.0,269.0,150640.0,0.1634548611111111,1000.0,183.5,0.78125,0.2548611111111111,0.5460137612184798,127.58240175252257,130.3743892724376,113.51857408390866,68.81178305894849,49.758516994158256,136.94358072225174,135.02212524414062,124.37594604492188,136.35043334960938,-3.624053955078125,8.350433349609375,65.6180191040039,11.74413013458252,14.493510246276855,65.03695531138604,-121.04055177596946,-14.99827208846907,29.99654417693814,33.53715593485458,116.56505117707799,1854.9700944432561,-0.7441648840904236,-0.8174249529838562,0.5180842280387878,1.442677617073059,0.13599686324596405
45112025.MOV,378,29.99654417693814,52,14,bird,0.909868061542511,1,284,983,720,982.0,436.0,428152.0,0.46457465277777776,492.0,502.0,0.384375,0.6972222222222222,0.2793193294988782,124.84533296586258,126.35407051701264,123.47909620882302,89.91938844148807,29.460887722117377,131.80948821913714,132.36070251464844,127.14910888671875,129.26397705078125,-0.85089111328125,1.26397705078125,57.53721237182617,6.149577617645264,9.776719093322754,55.688142500285636,-134.7927374250631,74.99136044234535,0.0,74.99136044234535,0.0,1005.9987795687285,1.3877756595611572,0.1327279657125473,-1.2930320501327515,-1.0393646955490112,0.19996441900730133
45112025.MOV,379,29.99654417693814,11,14,bird,,457,345,1280,720,823.0,375.0,308625.0,0.3348795572916667,868.5,532.5,0.678515625,0.7395833333333334,0.3898957956298906,111.1422438234103,114.79959173754557,114.15133576346699,83.11088213851762,30.529927906034832,119.2442997164844,120.10354614257812,126.63172149658203,127.86701202392578,-1.3682785034179688,-0.13298797607421875,58.43121337890625,3.891406774520874,6.1142191886901855,56.53395947261542,-132.45735693837668,0.0,44.99481626540721,44.99481626540721,90.0,449.89633127950066,0.4699998199939728,-0.6925300359725952,-0.520839273929596,-0.7806342840194702,0.19207793474197388
45112025.MOV,379,29.99654417693814,43,18,sheep,0.7470904588699341,960,113,1280,424,320.0,311.0,99520.0,0.10798611111111112,1120.0,268.5,0.875,0.3729166666666667,0.6654523823184791,99.72189509646303,103.23039590032154,103.28551045016077,92.63887660771704,35.31173633440515,108.22217644694534,107.72221374511719,126.94786071777344,127.16179656982422,-1.0521392822265625,-0.8382034301757812,63.5761604309082,3.18856143951416,7.920823097229004,61.002890813109985,-144.17570641546575,29.99654417693814,89.98963253081442,94.85740153298536,71.56505117707799,6748.444969192511,-1.1299431324005127,-0.09279366582632065,1.3176442384719849,0.39697059988975525,0.11679379642009735
45112025.MOV,379,29.99654417693814,45,18,sheep,0.8942774534225464,720,50,1280,319,560.0,269.0,150640.0,0.1634548611111111,1000.0,184.5,0.78125,0.25625,0.5454156290837942,128.30424190122145,131.14848645778014,114.03943839617631,68.34075278810408,49.698990971853426,137.66720658523633,135.78639221191406,124.30951690673828,136.4741973876953,-3.6904830932617188,8.474197387695312,65.51173400878906,11.731072425842285,14.494211196899414,64.99413074825902,-120.17741306048141,0.0,29.99654417693814,29.99654417693814,90.0,449.8963312795007,-0.738804280757904,-0.8729259967803955,0.5167722702026367,1.4486993551254272,0.13030818104743958
45112025.MOV,379,29.99654417693814,52,14,bird,0.9273416996002197,8,283,992,720,984.0,437.0,430008.0,0.4665885416666667,500.0,501.5,0.390625,0.6965277777777777,0.27107821995378034,124.99096760990494,126.49959303082734,123.63454168294544,89.7990176926941,29.533599374895353,131.9969512195122,132.52880859375,127.15064239501953,129.25970458984375,-0.8493576049804688,1.25970458984375,57.30876159667969,6.185291767120361,9.793482780456543,55.45468366535774,-133.42024635399818,239.97235341550513,-14.99827208846907,240.44059259911967,-3.576334374997351,4969.267399290164,1.3987479209899902,1.6582494974136353,-1.3135772943496704,-1.065032720565796,0.1833738535642624
45112025.MOV,380,29.99654417693814,11,14,bird,,457,347,1280,720,823.0,373.0,306979.0,0.3330935329861111,868.5,533.5,0.678515625,0.7409722222222223,0.39071783021063516,111.50566325383821,115.11158743757716,114.78232061476518,84.162431306376,30.798018756983378,119.73918411357128,120.4188461303711,126.7195053100586,127.70191955566406,-1.2804946899414062,-0.2980804443359375,58.97956848144531,3.8573169708251953,6.139436721801758,57.11975130031805,-132.69297604228802,0.0,29.99654417693814,29.99654417693814,90.0,449.89633127950066,0.45506665110588074,-1.0354787111282349,-0.4964807331562042,-0.8104694485664368,0.19828763604164124
45112025.MOV,380,29.99654417693814,43,18,sheep,0.7576624155044556,960,102,1280,414,320.0,312.0,99840.0,0.10833333333333334,1120.0,258.0,0.875,0.35833333333333334,0.6682776036030613,103.61299078525641,107.27710336538462,106.26161858974359,90.85772235576923,35.035957532051285,112.16324118589743,111.79158782958984,126.71833038330078,127.68717956542969,-1.2816696166992188,-0.3128204345703125,64.22050476074219,3.613072395324707,8.768575668334961,61.86699077780931,-144.7558238062698,0.0,-314.96371385785045,314.96371385785045,-90.0,12180.481009499865,-1.13071608543396,1.3375905752182007,1.3203054666519165,0.5028076767921448,0.12177025526762009
45112025.MOV,380,29.99654417693814,45,18,sheep,0.8970308303833008,717,50,1280,320,563.0,270.0,152010.0,0.16494140625,998.5,185.0,0.780078125,0.2569444444444444,0.5432811384472632,129.19450694033287,132.06377212025524,114.7583514242484,67.93582001184132,49.79517137030458,138.55546345635156,136.6954345703125,124.26416778564453,136.57608032226562,-3.7358322143554688,8.576080322265625,65.47704315185547,11.7544527053833,14.46064281463623,65.06433106148201,-121.98323501731869,-44.99481626540721,14.99827208846907,47.42870076649268,161.565051177078,1422.6971177968776,-0.7313210964202881,-0.8903121948242188,0.5021325945854187,1.3873211145401,0.1375446915626526
45112025.MOV,380,29.99654417693814,52,14,bird,0.7451743483543396,14,283,1001,720,987.0,437.0,431319.0,0.46801106770833334,507.5,501.5,0.396484375,0.6965277777777777,0.2639944389496138,125.18017059299497,126.62530748703395,123.90423561215712,90.61240520357322,29.789921148848066,132.2075378084434,132.626953125,127.20249938964844,129.19203186035156,-0.7975006103515625,1.1920318603515625,57.99348068237305,6.187333106994629,9.799067497253418,56.14668187091394,-124.59920094019972,224.97408132703606,0.0,224.97408132703606,0.0,636.2494933573687,1.4069697856903076,0.5882002115249634,-1.3259572982788086,-1.079659342765808,0.1906374841928482
45112025.MOV,381,29.99654417693814,11,14,bird,,458,350,1280,720,822.0,370.0,304140.0,0.33001302083333334,869.0,535.0,0.67890625,0.7430555555555556,0.39249733030744893,111.65036496350365,115.28808443479976,115.16281317814165,84.66268823568093,30.12008943249819,119.96478595383705,120.62892150878906,126.75428771972656,127.5888442993164,-1.2457122802734375,-0.41115570068359375,58.68840408325195,3.8086016178131104,6.1168951988220215,56.857252811701706,-112.2882531768381,14.99827208846907,44.99481626540721,47.42870076649268,71.56505117707799,636.2494933573688,0.43664756417274475,-0.6413339972496033,-0.47690126299858093,-0.7860776782035828,0.18792949616909027
45112025.MOV,381,29.99654417693814,43,18,sheep,0.7074528336524963,963,104,1280,416,317.0,312.0,98904.0,0.10731770833333333,1121.5,260.0,0.876171875,0.3611111111111111,0.6697167261695245,104.22004165655585,107.99489403866374,106.68979009949041,90.16010474803849,33.83848984874221,112.52962468656474,112.5156021118164,126.60352325439453,127.841552734375,-1.3964767456054688,-0.158447265625,63.93929672241211,3.510133743286133,8.609186172485352,61.662529169855326,-144.74174697040303,44.99481626540721,59.99308835387628,74.99136044234535,53.13010235415599,11328.100169128546,-1.129685640335083,-0.1025010496377945,1.313511848449707,0.5118154883384705,0.12039041519165039
45112025.MOV,381,29.99654417693814,45,18,sheep,0.8945180773735046,719,50,1280,321,561.0,271.0,152031.0,0.16496419270833335,999.5,185.5,0.780859375,0.25763888888888886,0.5442075950592048,129.80550019403938,132.83579006913064,114.96793417132032,66.91842453183891,49.56326670218574,139.10602442922826,137.424072265625,124.10013580322266,136.85203552246094,-3.8998641967773438,8.852035522460938,65.2398910522461,11.763033866882324,14.478848457336426,64.87170607381879,-121.14394665451199,29.99654417693814,14.99827208846907,33.53715593485458,26.56505117707799,2249.4816563975037,-0.7242275476455688,-0.9129050970077515,0.5029147863388062,1.378605842590332,0.13203628361225128
45112025.MOV,381,29.99654417693814,52,14,bird,0.9241122007369995,18,283,1008,720,990.0,437.0,432630.0,0.46943359375,513.0,501.5,0.40078125,0.6965277777777777,0.2589325912152159,125.3365970922035,126.77761828814461,124.13549222199109,91.39175276795415,29.01492730508749,132.3391026974551,132.82350158691406,127.21912384033203,129.15025329589844,-0.7808761596679688,1.1502532958984375,57.532920837402344,6.174906253814697,9.769632339477539,55.67892219015872,-119.3715836546566,164.98099297315977,0.0,164.98099297315977,0.0,1799.585325118003,1.4172660112380981,1.6567401885986328,-1.3395251035690308,-1.1043426990509033,0.17753489315509796
45112025.MOV,382,29.99654417693814,11,14,bird,,458,352,1280,720,822.0,368.0,302496.0,0.3282291666666667,869.0,536.0,0.67890625,0.7444444444444445,0.39332571577529524,111.21488218026023,114.83232836136675,114.99159988892414,86.09469216121866,30.051104807997458,119.59940957896963,120.1579360961914,126.82017517089844,127.43498229980469,-1.1798248291015625,-0.5650177001953125,58.969444274902344,3.798370838165283,6.076632976531982,57.133213298996026,-117.12919951074798,0.0,29.99654417693814,29.99654417693814,90.0,636.2494933573688,0.4168165922164917,-0.9659427404403687,-0.4611037075519562,-0.7513766288757324,0.18502412736415863
45112025.MOV,382,29.99654417693814,43,18,sheep,0.6832953095436096,966,113,1280,426,314.0,313.0,98282.0,0.10664279513888889,1123.0,269.5,0.87734375,0.37430555555555556,0.6692139222451028,102.6231863413443,106.3214729044993,105.5680897824627,91.2499135141735,33.80541706517979,110.9014366822002,110.85783386230469,126.7169189453125,127.57182312011719,-1.2830810546875,-0.4281768798828125,63.549461364746094,3.2728312015533447,8.152030944824219,61.188956752195246,-143.72024674589267,44.99481626540721,284.9671696809123,288.4975238831481,81.02737338510362,6748.44496919251,-1.1225388050079346,1.5894047021865845,1.302416205406189,0.39795801043510437,0.11504709720611572
45112025.MOV,382,29.99654417693814,45,18,sheep,0.8979980945587158,722,51,1280,322,558.0,271.0,151218.0,0.16408203125,1001.0,186.5,0.78203125,0.2590277777777778,0.5454547316095258,130.09134494570753,133.17955534394054,115.05595233371689,66.5791043394305,49.70299832030579,139.40552050681796,137.73873901367188,124.03761291503906,136.97373962402344,-3.9623870849609375,8.973739624023438,65.25829315185547,11.754476547241211,14.543185234069824,64.8819790591955,-121.9908193144863,44.99481626540721,29.99654417693814,54.07703905833561,33.69006752597979,636.2494933573688,-0.7235097885131836,-0.7279009222984314,0.5113283395767212,1.4445033073425293,0.12617139518260956
45112025.MOV,382,29.99654417693814,52,14,bird,0.8149769306182861,20,281,1015,720,995.0,439.0,436805.0,0.47396375868055557,517.5,500.5,0.404296875,0.6951388888888889,0.2538520007350279,125.2928057142203,126.80010531014983,124.09368940373851,91.71237050857934,29.115470289946312,132.37321001362164,132.8074493408203,127.18424987792969,129.1741943359375,-0.8157501220703125,1.1741943359375,57.79543685913086,6.252946853637695,9.839326858520508,55.93444812412065,-123.23398872449276,134.98444879622164,-29.99654417693814,138.27723630221564,-12.528807709151511,1272.4989867147374,1.4292316436767578,0.10443922132253647,-1.352640986442566,-1.0910879373550415,0.1715279370546341
45112025.MOV,383,29.99654417693814,11,14,bird,,458,355,1280,720,822.0,365.0,300030.0,0.3255533854166667,869.0,537.5,0.67890625,0.7465277777777778,0.39457384609909607,110.84501549845015,114.43748291837483,114.83356331033563,86.69233743292338,29.831613505316135,119.26788321167884,119.78538513183594,126.87882995605469,127.30949401855469,-1.1211700439453125,-0.6905059814453125,58.82792282104492,3.791355609893799,6.018674850463867,56.98333521162182,-152.03414430876018,0.0,44.99481626540721,44.99481626540721,90.0,449.89633127950066,0.38971808552742004,-1.0633702278137207,-0.4490823745727539,-0.7366239428520203,0.20048613846302032
45112025.MOV,383,29.99654417693814,43,18,sheep,0.5855957865715027,969,117,1280,431,311.0,314.0,97654.0,0.10596137152777778,1124.5,274.0,0.878515625,0.38055555555555554,0.6701236792837052,102.3088762365085,105.9985663669691,105.43973621152232,91.65186269891659,33.65522149630328,110.57193765744363,110.55201721191406,126.749267578125,127.47936248779297,-1.250732421875,-0.5206375122070312,63.34845733642578,3.161632776260376,7.937362194061279,60.997285876034475,-147.03074380702483,44.99481626540721,134.98444879622164,142.28610229947805,71.56505117707799,4498.9633127950065,-1.114364504814148,1.5792797803878784,1.2932007312774658,0.3793049156665802,0.12173871695995331
45112025.MOV,383,29.99654417693814,45,18,sheep,0.9015927910804749,726,51,1280,323,554.0,272.0,150688.0,0.16350694444444444,1003.0,187.0,0.78359375,0.25972222222222224,0.5476175808250017,130.49673497557868,133.63419781269909,115.20660570184754,66.28963819282225,49.874515555319604,139.81512794648546,138.1706085205078,123.97470092773438,137.1211700439453,-4.025299072265625,9.121170043945312,65.23060607910156,11.773116111755371,14.634208679199219,64.86058672967198,-122.97658741011479,59.99308835387628,14.99827208846907,61.83946002251116,14.036243467926479,636.2494933573688,-0.7202095985412598,-0.6058318614959717,0.5186026692390442,1.4533501863479614,0.13470406830310822
45112025.MOV,383,29.99654417693814,52,14,bird,0.9094442129135132,20,278,1020,720,1000.0,442.0,442000.0,0.4796006944444444,520.0,499.0,0.40625,0.6930555555555555,0.25007788104075446,125.14944570135748,126.74532352941178,123.87024434389141,92.17604751131222,29.09993665158371,132.2820882352941,132.74783325195312,127.1213607788086,129.2511444091797,-0.8786392211914062,1.2511444091796875,57.53780746459961,6.352832317352295,9.933568000793457,55.69055471575801,-125.84127405165383,74.99136044234535,-44.99481626540721,87.4542030536641,-30.96375653207352,1854.9700944432564,1.4448561668395996,0.08992210030555725,-1.3627206087112427,-1.0960321426391602,0.1812124401330948
45112025.MOV,384,29.99654417693814,11,14,bird,,458,358,1280,720,822.0,362.0,297564.0,0.32287760416666667,869.0,539.0,0.67890625,0.7486111111111111,0.3958285829220107,110.64150569289295,114.18410493204823,114.80759433264777,87.55280544689546,30.28079673616432,119.11375031925905,119.50381469726562,126.94304656982422,127.19590759277344,-1.0569534301757812,-0.8040924072265625,59.47941207885742,3.8167617321014404,6.004197120666504,57.6292165466797,170.02009053225572,0.0,44.99481626540721,44.99481626540721,90.0,0.0,0.36675935983657837,-0.5995115041732788,-0.43914055824279785,-0.7547101378440857,0.18696019053459167
